bvd_id,company_name,country_iso
CN45823PC,"JIANGSU XINQUAN AUTOMOTIVE TRIM CO.,LTD.",CN
JP8020001040291,COLOWIDE COMPANY LIMITED,JP
GB00576970,NUFFIELD HEALTH,GB
CN9366689408,"MODERN DAIRY (GROUP) CO., LTD.",CN
JP6320001000746,"ONOKEN CO.,LTD.",JP
CN40124PC,"WUS PRINTED CIRCUIT (KUNSHAN) CO., LTD.",CN
GBFC034398,FINASTRA LIMITED,KY
CN55571PC,"SHANGHAI ELECTRIC WIND POWER GROUP CO., LTD.",CN
CN9462515141,"QUANZHOU COMMUNICATIONS DEVELOPMENT GROUP CO., LTD.",CN
CN40333PC,"SUOFEIYA HOME COLLECTION CO.,LTD.",CN
GB02699203,CDS (SUPERSTORES INTERNATIONAL) LIMITED,GB
CN55672PC,"XTC NEW ENERGY MATERIALS(XIAMEN)CO.,LTD.",CN
CN9363521750,"POWER CHINA JIANGXI HYDROPOWER ENGINEERING BUREAU CO., LTD.",CN
CN40367PC,"CHANGZHOU XINGYU AUTOMOTIVE LIGHTING SYSTEMS CO.,LTD.",CN
AU003377188,FLIGHT CENTRE TRAVEL GROUP LIMITED,AU
IR30151GN,PAK PASTEURIZED DAIRY COMPANY PUBLIC JOINT STOCK,IR
CN31279PC,"SHANGHAI ZIJIANG ENTERPRISE GROUP CO.,LTD",CN
JP3120001051770,"SAMTY CO.,LTD.",JP
JP4040001010503,"ZOZO, INC.",JP
CN32131PC,"YANTAI JEREH OILFIELD SERVICES GROUP CO., LTD.",CN
PHAS95002283,DMCI HOLDINGS INC,PH
JP6010001008671,KNT-CT HOLDINGS CO LTD,JP
JP1010001075980,FERROTEC CORPORATION,JP
CN31615PC,"DHC SOFTWARE CO.,LTD.",CN
US463337365,"LIBERTY TRIPADVISOR HOLDINGS, INC.",US
CN31690PC,"FUJIAN SANMU GROUP CO., LTD.",CN
KEC4-2005,EQUITY GROUP HOLDINGS PLC,KE
JP4100001011503,TAKEUCHI MFG CO LTD,JP
CN32177PC,"YIBIN TIANYUAN GROUP CO.,LTD.",CN
CN40234PC,CHINA SOUTH PUBLISHING & MEDIA GROUP COMPANY LIMITED,CN
IR30399GN,TUKARAIL COMPANY PUBLIC JOINT STOCK,IR
CN9366691837,"GANSU ELECTRIC POWER INVESTMENT GROUP CO., LTD.",CN
JP6140001054380,"MONOTARO CO.,LTD.",JP
CN30676PC,CHANGCHUN HIGH-TECH INDUSTRIES (GROUP) INC.,CN
GB07551799,EMERALD 2 LIMITED,GB
KY31266PC,LONKING HOLDINGS LIMITED,KY
IN30177FI,DCM SHRIRAM LIMITED,IN
IR30140GN,BEHNOUSH IRAN COMPANY PUBLIC JOINT STOCK,IR
CN9386207157,"IDZ CCT CO.,LTD",CN
CN31065PC,"CHONGQING THREE GORGEAWATER CONSERVANCY AND ELECTRIC POWER CO.,LTD.",CN
JP1020001086473,PIONEER CORPORATION,JP
US770560433,INFINERA CORPORATION,US
GB05148845,AA INTERMEDIATE CO LIMITED,GB
CN30069PC,SICHUAN EXPRESSWAY COMPANY LIMITED,CN
HK0000126683,SICHUAN EXPRESSWAY COMPANY LIMITED,HK
KY40029WB,361 DEGREES INTERNATIONAL LIMITED,KY
CN44232PC,"YUNNAN ENERGY NEW MATERIAL (GROUP) CO., LTD.",CN
CN31998PC,"HANGZHOU LIANLUO INTERACTIVE INFORMATION TECHNOLOGY CO.,LTD",CN
GB03232863,MEARS GROUP PLC,GB
JP1120001002503,FUJI SEAL INTERNATIONAL INC,JP
CN31191PC,"LIANCHUANG ELECTRONIC TECHNOLOGY CO.,LTD",CN
CN31079PC,CHINA RESOURCES MICROELECTRONICS LIMITED,CN
JP7011101011812,TAIKISHA LTD.,JP
HK0000092917,BUILD KING HOLDINGS LIMITED,BM
CN30281PC,"BEIJING YANJING BREWERY CO.,LTD.",CN
GB03732267,SAVE THE CHILDREN INTERNATIONAL,GB
HK0032572076,SHENZHEN PAGODA INDUSTRIAL (GROUP) CORPORATION LIMITED,CN
IN30277FI,UNITED SPIRITS LIMITED,IN
CN40358PC,"STANLEY AGRICULTURE GROUP CO.,LTD.",CN
KY40720WB,GDS HOLDINGS LIMITED,KY
CN30404PC,"ZHONGBAI HOLDINGS GROUP CO.,LTD",CN
BM15567R,BUILD KING HOLDINGS LIMITED,BM
IL30365GE,DOR ALON ENERGY IN ISRAEL 1988 LIMITED,IL
JP9010001024113,TOYO ENGINEERING CORPORATION,JP
JP6120001059605,THE ASAHI SHIMBUN COMPANY,JP
GB06451677,NANDO'S GROUP HOLDINGS LIMITED,GB
JP2010001163289,KADOKAWA CORPORATION,JP
CN40657PC,"GUANGDONG HONGDA HOLDINGS GROUP CO.,LTD.",CN
JP9470001002700,TADANO LTD,JP
IN33998FI,PERSISTENT SYSTEMS LIMITED,IN
CN41647PC,"DAWNING INFORMATION INDUSTRY CO., LTD",CN
JP2120001002188,TSUBAKIMOTO CHAIN CO LTD,JP
JP6140001006951,"KAMIGUMI CO., LTD.",JP
IN34516FI,NBCC (INDIA) LTD,IN
HK0000025343,GREAT EAGLE HOLDINGS LIMITED,BM
CN55588PC,"BONDEX SUPPLY CHAIN MANAGEMENT CO., LTD.",CN
CN9398687043,"SAILVAN TIMES CO., LTD.",CN
CN40097PC,XI'AN SHAANGU POWER COMPANY LIMITED,CN
JP5030001041663,BELLUNA CO LTD,JP
JP8010001057337,MARUBUN CORPORATION,JP
GB04913497,RENEWABLE ENERGY SYSTEMS HOLDINGS LIMITED,GB
CN49241PC,"XIANHE CO.,LTD.",CN
CN32310PC,SHENZHEN PAGODA INDUSTRIAL (GROUP) CORPORATION LIMITED,CN
CN40515PC,JIANGSU PHOENIX PUBLISHING & MEDIA CORPORATION LIMITED,CN
ID30164FD,PT INDOMOBIL SUKSES INTERNASIONAL TBK,ID
CN40770PC,"ORG TECHNOLOGY CO.,LTD.",CN
BM17462R,WAI KEE HOLDINGS LIMITED,BM
JP8240001034478,RYOBI LIMITED,JP
GB01179305,VOLKERWESSELS UK LIMITED,GB
RU96789280,AKTSIONERNOE OBSCHESTVO GRUPPA ILIM,RU
GBIM008505V,PLAYTECH PLC,GB
CHCHE106043830,HERO AG,CH
JP2180001094757,CHUBU SHIRYO CO LTD,JP
CN31541PC,"SHANGHAI LINGANG HOLDINGS CO.,LTD.",CN
GB10354575,FENIX INTERNATIONAL LIMITED,GB
CN9464721611,"WEIFANG CITY CONSTRUCTION DEVELOPMENT INVESTMENT GROUP CO.,LTD.",CN
CN30743PC,"SHANGHAI BAOSIGHT SOFTWARE CO.,LTD.",CN
CN45927PC,"SUNSTONE DEVELOPMENT CO., LTD.",CN
CN32221PC,"HANGZHOU OXYGEN PLANT GROUP CO.,LTD.",CN
JP2010401046416,MITSUI-SOKO HOLDINGS CO LTD,JP
GBSC065527,HEINEKEN UK LIMITED,GB
GB09788959,CONCORD RESOURCES LIMITED,GB
HK0000028649,WAI KEE HOLDINGS LIMITED,BM
CN32018PC,"FUJIAN NANPING SUN CABLE CO.,LTD.",CN
GBSC077438,RENEWI LIMITED,GB
CN46206PC,CHOW TAI SENG JEWELLERY COMPANY LIMITED,CN
CN31592PC,"SPIC GREEN ENERGY CO.,LTD.",CN
JP9110001023311,AXIAL RETAILING INC,JP
JP8010401029670,"MORI TRUST CO.,LTD.",JP
BM14944R,GEMDALE PROPERTIES AND INVESTMENT CORPORATION LIMITED,BM
GB10084917,JOB AND TALENT HOLDING LIMITED,GB
GB07717019,BETFRED GROUP HOLDINGS LIMITED,GB
GB02578161,BETFRED GROUP LIMITED,GB
IN30024FI,BLUE STAR LIMITED,IN
IR30499GN,SEAMORGH COMPANY PUBLIC JOINT STOCK,IR
JP4120001077591,YODOKO LTD.,JP
IL30781GE,SHAPIR ENGINEERING AND INDUSTRY LIMITED,IL
CN46280PC,FORYOU CORPORATION,CN
JP8030001065742,AZ-COM MARUWA HOLDINGS INC.,JP
CN32025PC,XINJIANG BEIXIN ROAD & BRIDGE GROUP COMPANY LIMITED,CN
US770024818,CIRRUS LOGIC INC,US
HK0000042018,GEMDALE PROPERTIES AND INVESTMENT CORPORATION LIMITED,BM
IN31440FI,ALLCARGO LOGISTICS LIMITED,IN
US880666433,MOBILEYE GLOBAL INC,US
CN44359PC,"TRIANGLE TYRE CO.,LTD",CN
KY40417WB,COGOBUY GROUP,KY
JP1120001087503,PAL GROUP HOLDINGS CO LTD,JP
CN32157PC,"BEFAR GROUP CO.,LTD.",CN
IN31497FI,J.K.CEMENT LIMITED,IN
JP6290801010667,MITSUI HIGH-TEC INC,JP
CN31628PC,"JIANGXI BLACK CAT CARBON BLACK INC., LTD.",CN
GB04780736,TESCO MOBILE LIMITED,GB
JP4010001034736,"ONWARD HOLDINGS CO.,LTD.",JP
MY110925-W,NESTLE (MALAYSIA) BHD,MY
CN9366705492,"XIAMEN IPORT GROUP CO., LTD.",CN
CN9360120459,"GUIZHOU WUJIANG HYDROPOWER DEVELOPMENT CO., LTD.",CN
JP8010001034947,MITSUBISHI LOGISTICS CORPORATION,JP
GB04134605,BCG UK1 LIMITED,GB
US852324373,SPORTS ENTERTAINMENT ACQUISITION CORP.,US
CN48560PC,"A-LIVING SMART CITY SERVICES CO., LTD",CN
HK0026042215,"A-LIVING SMART CITY SERVICES CO., LTD.",CN
JP8010001034807,SATO SHO-JI CORPORATION,JP
KY31132FH,ZHONG AN GROUP LIMITED,KY
JP4160001001498,NIPPON ELECTRIC GLASS CO LTD,JP
JP6012801002309,"TACHI-S CO.,LTD.",JP
HK0000146674,XTEP INTERNATIONAL HOLDINGS LIMITED,KY
BM18921R,HELEN OF TROY LIMITED,BM
HK0019990004,"INGDAN, INC",KY
CN41721PC,CHONGQING GAS GROUP CORPORATION LTD.,CN
CN9367131402,"BEIJING FUTURE SCIENCE PARK DEVELOPMENT GROUP CO.,LTD",CN
US311241495,"THE CHILDREN'S PLACE, INC.",US
JP9030001052005,"MCJ CO., LTD.",JP
HK0000146762,ZHONG AN GROUP LIMITED,KY
CN30589PC,"SHANGHAI JIN JIANG INTERNATIONAL HOTELS CO., LTD.",CN
JP1010401063016,M3 INC,JP
KY31088FH,THE UNITED LABORATORIES INTERNATIONAL HOLDINGS LIMITED,KY
CN49234PC,"BETHEL AUTOMOTIVE SAFETY SYSTEMS CO.,LTD.",CN
CN40768PC,"CHENGDU HONGQI CHAIN CO.,LTD.",CN
GB04768827,AVIAGEN INTERNATIONAL FINANCE LIMITED,GB
GB11631989,CD&R AND WSH LIMITED,GB
CN9363056262,"SUZHOU SND GROUP CO.,LTD",CN
CN30664PC,"YOUNGOR FASHION CO.,LTD.",CN
ID30136FD,PT ENSEVAL PUTERA MEGATRADING TBK,ID
GB07085757,INFOBIP LIMITED,GB
GB11631869,CD&R AND WSH JVCO (UK) LIMITED,GB
JP7200001013874,"PACIFIC INDUSTRIAL CO., LTD",JP
GB04343319,TRAILFINDERS GROUP LIMITED,GB
CN30329PC,"FUJIAN LONGKING CO., LTD.",CN
CN9366700285,"KNOWLEDGE CITY (GUANGZHOU) INVESTMENT GROUP CO., LTD.",CN
CN49265PC,"SUZHOU MAXWELL TECHNOLOGIES CO., LTD.",CN
JP1180001081319,OKUMA CORPORATION,JP
JP3021001027639,"MEIKO ELECTRONICS CO., LTD.",JP
GBSC036374,THE EDRINGTON GROUP LIMITED,GB
CN41526PC,"JINAN SHENGQUAN GROUP SHARE HOLDING CO.,LTD.",CN
CN42536PC,"MANGO EXCELLENT MEDIA CO., LTD.",CN
CN31585PC,"QINGHAI YANHU INDUSTRY CO.,LTD.",CN
CN30717PC,"SHENMA INDUSTRIAL CO.,LTD",CN
JP7120001080989,SIIX CORP,JP
IN116765FI,GUJARAT GAS LIMITED,IN
CN44223PC,"CHONGQING SHUNBO ALUMINUM CO.,LTD.",CN
JP3060001014164,CAWACHI LIMITED,JP
GB12189061,WICKES GROUP PLC,GB
GB11921237,STEVEN EAGELL HOLDINGS LIMITED,GB
CN31337PC,HPGC RENMINTONGTAI PHARMACEUTICAL CORPORATION,CN
JP6120001049614,"GODO STEEL,LTD.",JP
CN30192PC,DIGITAL CHINA INFORMATION SERVICE GROUP COMPANY LTD.,CN
CN53468PC,"SHAANXI BEIYUAN CHEMICAL INDUSTRY GROUP CO.,LTD.",CN
GB04202304,HILL HOLDINGS LIMITED,GB
GBNI041551,ALMAC GROUP LIMITED,GB
CN31308PC,SHINVA MEDICAL INSTRUMENT COMPANY LIMITED,CN
KY40553WB,CHINA OVERSEAS PROPERTY HOLDINGS LIMITED,KY
HK0023119509,CHINA OVERSEAS PROPERTY HOLDINGS LIMITED,KY
JP2430001032501,HOKUYAKU TAKEYAMA HOLDINGS CO. LTD.,JP
GB08743631,HOLBUD GROUP LIMITED,GB
US341245650,"OLYMPIC STEEL, INC.",US
GB08885072,PETS AT HOME GROUP PLC,GB
IL30055GE,STRAUSS GROUP LIMITED,IL
GB03777037,PLACES FOR PEOPLE GROUP LIMITED,GB
JP2011501016151,"YOSHINOYA HOLDINGS CO.,LTD.",JP
GB01022786,URENCO LIMITED,GB
KY53474PC,NINEBOT LIMITED,KY
JP7011001017109,NIKKISO CO LTD,JP
CN30623PC,"HAOHUA CHEMICAL SCIENCE & TECHNOLOGY CORP., LTD.",CN
IN30322FI,CHAMBAL FERTILISERS AND CHEMICALS LIMITED,IN
HK40023FH,LOCO HONG KONG HOLDINGS LIMITED,HK
CN30516PC,"HONGFA TECHNOLOGY CO.,LTD.",CN
JP9290001028986,FUKUOKA FINANCIAL GROUP INC,JP
JP7020001014874,SOTETSU HOLDINGS INC,JP
CN30427PC,"CHINA GREATWALL TECHNOLOGY GROUP CO., LTD.",CN
US640205830,"ENTERGY MISSISSIPPI, LLC",US
IN34008FI,JSW ENERGY LIMITED,IN
CN47947PC,"FUJIAN WALLACE FOOD CO., LTD.",CN
KY40317WB,CHINA RESOURCES MEDICAL HOLDINGS COMPANY LIMITED,KY
GBNI057921,JOHN GRAHAM HOLDINGS LIMITED,GB
JP1050001002254,AND ST HD CO. LTD.,JP
JP9011001040166,TOKYU CONSTRUCTION CO LTD,JP
CN31281PC,"SHANTUI CONSTRUCTION MACHINERY CO.,LTD",CN
IN31496FI,UNO MINDA LIMITED,IN
JP7120001044515,"SUMITOMO DENSETSU CO.,LTD.",JP
GB10169598,REED GLOBAL LIMITED,GB
US410919654,APOGEE ENTERPRISES INC,US
CN41944PC,"GRAND RESOURCE CO.,LTD",CN
US362512786,"LANDS' END, INC.",US
CN31582PC,"CHINA AEROSPACE TIMES ELECTRONICS CO., LTD.",CN
US261631624,"AIR TRANSPORT SERVICES GROUP, INC.",US
IR30222GN,KASHAN AMIR KABIR STEEL COMPANY PUBLIC JOINT SROCK,IR
CN44785PC,"BTR NEW MATERIAL GROUP CO., LTD",CN
JP7010401009277,KEIKYU CORPORATION,JP
CN31861PC,"DALIAN HUARUI HEAVY INDUSTRY GROUP CO., LTD.",CN
KY31125FH,DONGYUE GROUP LIMITED,KY
IN30373FI,NATIONAL ALUMINIUM COMPANY LIMITED,IN
KY41075WB,"111, INC.",KY
CN49201PC,GUANGZHOU PORT COMPANY LIMITED,CN
TR30454ET,TEKNOSA IC VE DIS TICARET A.S.,TR
IR30346GN,CHODANSAZAN MANUFACTURE COMPANY PUBLIC JOINT STOCK,IR
GB02366640,PENNON GROUP PLC,GB
CN41658PC,"JIANGSU KING'S LUCK BREWERY JOINT-STOCK CO.,LTD.",CN
KY42165WB,HORIZON CONSTRUCTION DEVELOPMENT LIMITED,KY
GB01994997,UNIPART GROUP OF COMPANIES LIMITED,GB
KY30442FH,VIVA GOODS COMPANY LIMITED,KY
GB12475099,KPMG INTERNATIONAL SERVICES LIMITED,GB
CN53408PC,"GUANGDONG TIANHE AGRICULTURAL MEANS OF PRODUCTION CO.,LTD.",CN
IN30230FI,RASHTRIYA CHEMICALS AND FERTILIZERS LIMITED,IN
PH0000051048,FILINVEST DEVELOPMENT CORPORATION,PH
GBZC000073,THE PENINSULAR AND ORIENTAL STEAM NAVIGATION COMPANY,GB
JP7020001107810,FEED ONE CO LTD,JP
GBSC470677,NEO NEXT ENERGY LIMITED,GB
PH0000167423,MEGAWORLD CORPORATION,PH
IN30254FI,BERGER PAINTS INDIA LIMITED,IN
GB02011550,ANDREW MARR INTERNATIONAL LIMITED,GB
KY31116FH,CHINA AOYUAN GROUP LIMITED,KY
CN30479PC,"CHINA CYTS TOURS HOLDING CO.,LTD",CN
CN41719PC,"SHAANXI HEIMAO COKING CO., LTD.",CN
SA30157GS,UNITED ELECTRONICS COMPANY SAUDI JOINT STOCK COMPANY,SA
CN31620PC,"JIANGSU SHAGANG CO., LTD.",CN
BM21195R,"CGN NEW ENERGY HOLDINGS CO., LTD.",BM
HK0019991543,"CGN NEW ENERGY HOLDINGS CO., LTD.",BM
CN40320PC,"ZHEJIANG SEMIR GARMENT CO.,LTD.",CN
GB05646718,LAMEX FOOD GROUP LIMITED,GB
CN9366702805,JIANGSU DAFENG HABOR HOLDINGS LIMITED,CN
JP7120001004931,OKUMURA CORPORATION,JP
CN40191PC,JIHUA GROUP CORPORATION LIMITED,CN
IN001577515IND,MAZAGON DOCK SHIPBUILDERS LIMITED,IN
GB04760441,NORTHUMBRIAN WATER GROUP LIMITED,GB
CN31092PC,"DIMA HOLDINGS CO.,LTD",CN
IN117551FI,ENDURANCE TECHNOLOGIES LTD,IN
GB05754555,MOTO HOLDINGS LIMITED,GB
CN31450PC,"FUJIAN FUNENG CO.,LTD.",CN
CN9363441815,"YANCHENG MUNICIPAL STATE-OWNED ASSETS INVESTMENT GROUP CO.,LTD",CN
JP5120001125102,DAIKI ALUMINIUM INDUSTRY CO LTD,JP
JP9180001094156,AICHI STEEL CORPORATION,JP
IN30407FI,TRENT LIMITED,IN
CN30231PC,"BAIC BLUEPARK NEW ENERGY TECHNOLOGY CO.,LTD.",CN
GB02006000,NATIONAL GAS TRANSMISSION PLC,GB
CN30634PC,"CENTRAL CHINA LAND MEDIA CO.,LTD",CN
CN31016PC,"INNER MONGOLIA FIRST MACHINERY GROUP CO.,LTD.",CN
JP7010001008803,"FURUKAWA CO., LTD.",JP
IN30866FI,TORRENT PHARMACEUTICALS LIMITED,IN
GBNI000166,"W.& R. BARNETT, LIMITED",GB
JP6030001031085,F-TECH INC,JP
JP2010701019419,"TOPY INDUSTRIES, LIMITED",JP
JP5120001051819,SANTEN PHARMACEUTICAL CO LTD,JP
JP9010001096367,AZBIL CORPORATION,JP
CN30467PC,"CHINA TUNGSTEN AND HIGHTECH MATERIALS CO.,LTD.",CN
GBNI656535,W&R BARNETT HOLDINGS LIMITED,GB
JP4010701009640,MEIDENSHA CORPORATION,JP
IN30490FI,EXIDE INDUSTRIES LIMITED,IN
ID30013FD,PT KALBE FARMA TBK,ID
CN30425PC,"SHENZHEN KAIFA TECHNOLOGY CO.,LTD.",CN
CN31173PC,"ZHEJIANG XINAN CHEMICAL INDUSTRIAL GROUP CO.,LTD",CN
JP7011001068366,JAPAN FREIGHT RAILWAY COMPANY,JP
GB05990648,HARRODS GROUP (HOLDING) LIMITED,GB
CN30718PC,NORTH CHINA PHARMACEUTICAL COMPANY.LTD,CN
GBSC098411,JOHN CLARK (HOLDINGS) LIMITED,GB
IN999003FI,ADANI GREEN ENERGY LIMITED,IN
CN31545PC,"GCL ENERGY TECHNOLOGY CO.,LTD.",CN
JP9010001061924,"NIPPON GAS CO.,LTD.",JP
CN9373193430,"KINGCLEAN ELECTRIC CO., LTD.",CN
GB11534509,LERNEN MIDCO 2 LIMITED,GB
CN30755PC,"ZHEJIANG HISUN PHARMACEUTICAL CO.,LTD.",CN
CN31665PC,"TECH-BANK FOOD CO. , LTD.",CN
JP3180001025521,SANGETSU CORPORATION,JP
GB07804146,OVE ARUP HOLDINGS LIMITED,GB
GB01050970,NEWARTHILL LIMITED,GB
US844717209,AVEANNA HEALTHCARE HOLDINGS INC,US
CN32235PC,"HANGZHOU GREATSTAR INDUSTRIAL CO., LTD.",CN
JP1240001032736,FUKUYAMA TRANSPORTING CO LTD,JP
CN40390PC,"NINGBO SANXING MEDICAL ELECTRIC CO.,LTD.",CN
US133727655,STEEL PARTNERS HOLDINGS L.P.,US
BM15131R,SHENZHEN INTERNATIONAL HOLDINGS LIMITED,BM
CN45808PC,"ZHEJIANG CFMOTO POWER CO.,LTD",CN
JP2020001043507,FUJI SOFT INCORPORATED,JP
JP1130001011676,"HORIBA, LTD.",JP
IL30527GE,RAMI LEVI CHAIN STORES HASHIKMA MARKETING 2006 LIMITED,IL
JP1010401033225,KYOKUYO CO LTD,JP
IN31466FI,GUJARAT STATE PETRONET LIMITED,IN
CN30631PC,"QUZHOU XIN'AN DEVELOPMENT CO., LTD.",CN
HK0030188835,GDS HOLDINGS LIMITED,KY
JP9010701005073,SUMITOMO BAKELITE COMPANY LIMITED,JP
JP9010001034797,SEIKO GROUP CORPORATION,JP
MY731568-V,MALAKOFF CORPORATION BERHAD,MY
US201590775,"TPI COMPOSITES, INC.",US
GB02533036,NEWBURY INVESTMENTS (UK) LIMITED,GB
GB03187394,CONNELLS LIMITED,GB
KY30186WB,YUZHOU GROUP HOLDINGS COMPANY LIMITED,KY
HK0028213554,"SHENWAN HONGYUAN GROUP CO., LTD.",CN
JP6110001023149,HOKUETSU CORPORATION,JP
KY41417WB,DADA NEXUS LIMITED,KY
BR03467321000199,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S. A.,BR
GB05268636,STAFFLINE GROUP PLC,GB
CN32193PC,"SHENZHEN H&T INTELLIGENT CONTROL CO.,LTD.",CN
HK40022FH,HUA HONG SEMICONDUCTOR LIMITED,HK
HK30413FH,SHENZHEN INVESTMENT LIMITED,HK
AU00086AA,STOCKLAND,AU
SA31071GS,POWER AND WATER UTILITY COMPANY FOR JUBAIL AND YANBU (MARAFIQ) ( SAUDI JOINT STOCK COMPANY),SA
CN9373127239,"CHONGQING QIANXIN FOREIGN TRADE AND ECONOMIC COOPERATION GROUP CO., LTD",CN
IN30050FI,TATA CONSUMER PRODUCT LTD,IN
CN31825PC,"TIANSHUI HUATIAN TECHNOLOGY CO.,LTD.",CN
CN9364073732,"SPG RIZHAO PORT GROUP CO., LTD",CN
CN9458827686,"SHANXI PROVINCE CULTURAL TOURISM INVESTMENT HOLDING GROUP CO.,LTD",CN
JP7010001043552,KOSE HOLDINGS CORPORATION,JP
HK00514FH,"THE HONGKONG AND SHANGHAI HOTELS, LIMITED",HK
JP6120001019253,"ROHTO PHARMACEUTICAL CO.,LTD.",JP
CN44843PC,"ANJOY FOODS GROUP CO., LTD.",CN
GB02877315,REDROW LIMITED,GB
US541817218,EPLUS INC.,US
CN55813PC,"LIHUAYI WEIYUAN CHEMICAL CO.,LTD.",CN
JP2010401017012,ELEMATEC CORPORATION,JP
IR30316GN,KHUZESTAN CEMENT COMPANY PUBLIC JOINT STOCK,IR
GB03100815,M. K. M. BUILDING SUPPLIES LIMITED,GB
GB10641736,M.K.M. BUILDING SUPPLIES (GROUP) LIMITED,GB
CN31333PC,SINOCHEM EQUIPMENT TECHNOLOGY (QINGDAO) COMPANY LIMITED,CN
IL40038GE,NETO M.E. HOLDINGS LIMITED,IL
JP3010001142283,NABTESCO CORPORATION,JP
GB01990710,REDROW HOMES LIMITED,GB
CN31043PC,"HAN'S LASER TECHNOLOGY INDUSTRY GROUP CO.,LTD.",CN
JP5120001026309,"KONOIKE CONSTRUCTION CO.,LTD.",JP
CN51453PC,"NINGBO RONBAY NEW ENERGY TECHNOLOGY CO.,LTD.",CN
US464560494,"RUBRIK, INC.",US
JP9012801002438,JEOL LIMITED,JP
GBJE82262,WNS (HOLDINGS) LIMITED,GB
JP6011101042313,MIRARTH HOLDINGS INC.,JP
JP1010401042424,ALCONIX CORPORATION,JP
IL30629GE,NETO MALINDA TRADING LIMITED,IL
CHCHE101267612,BURKHALTER HOLDING AG,CH
CN31374PC,BEIJING JINGKELONG COMPANY LIMITED,CN
JP3120001077485,CHORI CO LTD,JP
JP1120001147463,EXEDY CORPORATION,JP
GB12487650,INIZIO GROUP LIMITED,GB
CL903200006,COMPANIA ELECTRO METALURGICA S.A.,CL
CN31038PC,"ZHE JIANG HUA HAI PHARMACEUTICALCO.,LTD.",CN
US464464131,"E.L.F. BEAUTY, INC.",US
CN44521PC,"SHENZHEN TXD TECHNOLOGY CO.,LTD.",CN
CN31088PC,"ANGEL YEAST CO., LTD",CN
KY31049FH,GREENLAND HONG KONG HOLDINGS LIMITED,KY
IN30328FI,BRITANNIA INDUSTRIES LIMITED,IN
JP8120001149503,KEIHAN HOLDINGS CO LTD,JP
JP3010001008708,TOHO CO LTD,JP
JP7140001009895,NISHIMOTO CO LTD,JP
JP3020001030157,OKAMURA CORPORATION,JP
MY1098663-D,LEONG HUP INTERNATIONAL BERHAD,MY
JP9010001034946,MITSUI E&S CO. LTD.,JP
IR30071GN,MEHRCAMP ARS COMPANY PUBLIC JOINT STOCK,IR
CN53313PC,"WUXI DK ELECTRONIC MATERIALS CO.,LTD.",CN
JP2122001005872,HOUSE FOODS GROUP INC,JP
GB00409738,SAMWORTH BROTHERS (HOLDINGS) LIMITED,GB
IL30765GE,FATTAL HOLDINGS (1998) LIMITED,IL
IN30051FI,BOSCH LIMITED,IN
JP7011401006867,LINTEC CORPORATION,JP
JP5120001049268,EZAKI GLICO CO LTD,JP
JP6010001011147,INTERNET INITIATIVE JAPAN INC,JP
JP5012701004744,"CITIZEN WATCH CO., LTD.",JP
KY30160WB,XTEP INTERNATIONAL HOLDINGS LIMITED,KY
JP5010401013396,"SINANEN HOLDINGS CO., LTD.",JP
JP3110001023135,NIPPON SEIKI CO LTD,JP
CN40384PC,"CAMEL GROUP CO., LTD.",CN
CN46128PC,"INTCO MEDICAL TECHNOLOGY CO., LTD.",CN
IN37857FI,TEAMLEASE SERVICES LIMITED,IN
KY41123WB,"INNOVENT BIOLOGICS, INC.",KY
GBSC030186,FARMFOODS LIMITED,GB
VN0300583659,SAIGON BEER - ALCOHOL - BEVERAGE CORPORATION,VN
CN55621PC,"SHUYU CIVILIAN PHARMACY CORP.,LTD.",CN
US611435798,"ENTERGY TEXAS, INC.",US
CN30637PC,"HULUDAO ZINC INDUSTRY CO.,LTD.",CN
CN30098PC,"CSG HOLDING CO., LTD.",CN
JP6010701020975,UT GROUP CO LTD,JP
HK0000283077,PC PARTNER GROUP LIMITED,KY
GB08170768,THAME AND LONDON LIMITED,GB
IN30059FI,ESCORTS KUBOTA LTD,IN
JP1240001029674,AOYAMA TRADING CO LTD,JP
HK0027612204,"INNOVENT BIOLOGICS, INC.",KY
CN31168PC,"SIEYUAN ELECTRIC CO.,LTD.",CN
CN31182PC,"ZHEJIANG CHINA COMMODITIES CITY GROUP CO.,LTD.",CN
US352382255,"DAVE & BUSTER'S ENTERTAINMENT, INC.",US
TR30375ET,VESTEL BEYAZ ESYA SANAYI VE TICARET A.S.,TR
JP7010601012155,KEISEI ELECTRIC RAILWAY CO LTD,JP
CN31993PC,"QINGDAO TGOOD ELECTRIC CO.,LTD.",CN
CN30897PC,"JOINCARE PHARMACEUTICAL GROUP INDUSTRY CO., LTD",CN
IN30062FI,CESC LIMITED,IN
IN30415FI,THE BOMBAY BURMAH TRADING CORPORATION LIMITED,IN
HK0000028932,YAU LEE HOLDINGS LIMITED,BM
KY40496WB,BAOZUN INC.,KY
MY26877-W,HAP SENG CONSOLIDATED BERHAD,MY
US205391629,TEADS HOLDING CO,US
KY40185WB,PC PARTNER GROUP LIMITED,KY
CN31898PC,ANHUI JIANGNAN CHEMICAL INDUSTRY COMPANY LIMITED,CN
CN30798PC,"GUANGXI GUIGUAN ELECTRIC POWER CO., LTD.",CN
CN9360633839,"GUANGZHOU PORT GROUP CO.,LTD.",CN
